SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 12:00:00,TS,29.0,-86.3,125,934,hurdat_atl,main,117,73,O______________,hurdat_atl,AL142018,29.0,-86.3, ,HU,125,934,4,150,140,80,120,80,80,40,50,40,35,25,30,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,180,180,210,210,11,25
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 15:00:00,TS,29.4,-85.9, , , ,main,58,0,P______________, ,AL142018,29.4,-85.9, ,HU,133,926,4,117,140,91,98,69,80,45,50,37,35,25,27,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,210,210,165,13,35
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 17:30:00,TS,30.0,-85.5,140,919,hurdat_atl,main,0,0,V______________,hurdat_atl,AL142018,30.0,-85.5,L,HU,140,919,5,90,140,100,80,60,80,50,50,35,35,25,25,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,125,235,210,127,19,30
2018280N18273,2018,95,,,MICHAEL,2018-10-10 18:00:00,TS,30.2,-85.4,135,920,hurdat_atl,main,0,0,O______________,hurdat_atl,AL142018,30.2,-85.4, ,HU,135,920,4,90,140,100,80,60,80,50,50,35,35,25,25,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,120,240,210,120,19,25
2018280N18273,2018,95,,,MICHAEL,2018-10-10 21:00:00,TS,31.0,-84.9, , , ,main,0,0,P______________, ,AL142018,31.0,-84.9, ,HU,108,939,3,75,140,80,60,50,60,40,35,30,30,13,13,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,225,225, ,15,30
2018280N18273,2018,95,,,MICHAEL,2018-10-11 00:00:00,TS,31.5,-84.5,80,957,hurdat_atl,main,0,0,O______________,hurdat_atl,AL142018,31.5,-84.5, ,HU,80,957,1,60,140,60,40,40,40,30,20,25,25,0,0,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12, ,210,240, ,14,40
2018280N18273,2018,95,,,MICHAEL,2018-10-11 03:00:00,TS,32.1,-83.9, , , ,main,0,0,P______________, ,AL142018,32.1,-83.9, ,HU,65,968,1,55,140,55,20,20,30,15,10,12,12, , ,1008,215,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,40
2018280N18273,2018,95,,,MICHAEL,2018-10-11 06:00:00,TS,32.8,-83.2,50,979,hurdat_atl,main,0,0,O______________,hurdat_atl,AL142018,32.8,-83.2, ,TS,50,979,0,50,140,50,0,0,20,0,0, , , , ,1007,220,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , , , , ,18,45
2018280N18273,2018,95,,,MICHAEL,2018-10-11 09:00:00,TS,33.4,-82.5, , , ,main,0,0,P______________, ,AL142018,33.4,-82.5, ,TS,48,983,0,25,150,25,0, , , , , , , , ,1007,220,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,45
2018280N18273,2018,95,,,MICHAEL,2018-10-11 12:00:00,TS,34.1,-81.7,45,987,hurdat_atl,main,0,0,O______________,hurdat_atl,AL142018,34.1,-81.7, ,TS,45,987,0,0,160,0,0, , , , , , , , ,1006,220,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,19,40
2018280N18273,2018,95,,,MICHAEL,2018-10-11 15:00:00,TS,34.9,-80.9, , , ,main,0,0,P______________, ,AL142018,34.9,-80.9, ,TS,45,989,0,0,180,0,0, , , , , , , , ,1005,200,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,45
2018280N18273,2018,95,,,MICHAEL,2018-10-11 18:00:00,TS,35.6,-80.0,45,991,hurdat_atl,main,0,0,O______________,hurdat_atl,AL142018,35.6,-80.0, ,TS,45,991,0,0,200,0,0, , , , , , , , ,1004,180,130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, ,270, , ,20,55
2018280N18273,2018,95,,,MICHAEL,2018-10-11 21:00:00,TS,36.1,-78.9, , , ,main,0,0,P______________, ,AL142018,36.1,-78.9, ,TS,48,990,0,45,220,0,30, , , , , , , , ,1003,170,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,270, , ,21,65
2019236N10314,2019,53,,,DORIAN,2019-08-24 06:00:00,TS,10.3,-46.4,25,1011,hurdat_atl,main,862,829,O______________,hurdat_atl,AL052019,10.3,-46.4, ,TD,25,1011,-1, , , , , , , , , , , , ,1015,130,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,11,275
2019236N10314,2019,53,,,DORIAN,2019-08-24 09:00:00,TS,10.3,-46.9, , , ,main,829,801,P______________, ,AL052019,10.3,-46.9, ,TD,28,1011,-1, , , , , , , , , , , , ,1015,125,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,275
2019236N10314,2019,53,,,DORIAN,2019-08-24 12:00:00,TS,10.4,-47.5,30,1010,hurdat_atl,main,801,773,O______________,hurdat_atl,AL052019,10.4,-47.5, ,TD,30,1010,-1, , , , , , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
2019236N10314,2019,53,,,DORIAN,2019-08-24 15:00:00,TS,10.5,-48.1, , , ,main,773,742,P______________, ,AL052019,10.5,-48.1, ,TD,33,1009,-1, , , , , , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-24 18:00:00,TS,10.6,-48.7,35,1008,hurdat_atl,main,742,715,O______________,hurdat_atl,AL052019,10.6,-48.7, ,TS,35,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-24 21:00:00,TS,10.7,-49.3, , , ,main,715,694,P______________, ,AL052019,10.7,-49.3, ,TS,35,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 00:00:00,TS,10.8,-49.9,35,1008,hurdat_atl,main,694,679,O______________,hurdat_atl,AL052019,10.8,-49.9, ,TS,35,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,11,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 03:00:00,TS,10.9,-50.4, , , ,main,680,668,P______________, ,AL052019,10.9,-50.4, ,TS,35,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 06:00:00,TS,11.0,-51.0,35,1008,hurdat_atl,main,668,648,O______________,hurdat_atl,AL052019,11.0,-51.0, ,TS,35,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,30, , ,30,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 09:00:00,TS,11.1,-51.6, , , ,main,648,629,P______________, ,AL052019,11.1,-51.6, ,TS,38,1008,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,30,13,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 12:00:00,TS,11.2,-52.3,40,1007,hurdat_atl,main,629,619,O______________,hurdat_atl,AL052019,11.2,-52.3, ,TS,40,1007,0,30,0,0,30, , , , , , , , ,1013,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,30, , ,30,13,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 15:00:00,TS,11.3,-52.9, , , ,main,621,614,P______________, ,AL052019,11.3,-52.9, ,TS,43,1007,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,30,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 18:00:00,TS,11.4,-53.5,45,1007,hurdat_atl,main,620,617,O______________,hurdat_atl,AL052019,11.4,-53.5, ,TS,45,1007,0,30,0,0,30, , , , , , , , ,1014,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,30,15, ,30,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-25 21:00:00,TS,11.5,-54.1, , , ,main,627,620,P______________, ,AL052019,11.5,-54.1, ,TS,45,1007,0,35,15,15,35, , , , , , , , ,1013,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30,15, ,30,12,280
2019236N10314,2019,53,,,DORIAN,2019-08-26 00:00:00,TS,11.6,-54.7,45,1007,hurdat_atl,main,620,579,O______________,hurdat_atl,AL052019,11.6,-54.7, ,TS,45,1007,0,40,30,30,40, , , , , , , , ,1012,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30,15, ,30,13,280
2019236N10314,2019,53,,,DORIAN,2019-08-26 03:00:00,TS,11.7,-55.4, , , ,main,579,546,P______________, ,AL052019,11.7,-55.4, ,TS,45,1007,0,40,30,30,40, , , , , , , , ,1012,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,15, ,30,13,285
2019236N10314,2019,53,,,DORIAN,2019-08-26 06:00:00,TS,11.9,-56.0,45,1006,hurdat_atl,main,546,501,O______________,hurdat_atl,AL052019,11.9,-56.0, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,60,15, ,30,13,285
2019236N10314,2019,53,,,DORIAN,2019-08-26 09:00:00,TS,12.0,-56.6, , , ,main,501,447,P______________, ,AL052019,12.0,-56.6, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,23, ,45,12,285
2019236N10314,2019,53,,,DORIAN,2019-08-26 12:00:00,TS,12.2,-57.2,45,1006,hurdat_atl,main,447,407,O______________,hurdat_atl,AL052019,12.2,-57.2, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,60,30,30,60,12,285
2019236N10314,2019,53,,,DORIAN,2019-08-26 15:00:00,TS,12.4,-57.8, , , ,main,397,363,P______________, ,AL052019,12.4,-57.8, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,35,30,60,11,290
2019236N10314,2019,53,,,DORIAN,2019-08-26 18:00:00,TS,12.6,-58.3,45,1006,hurdat_atl,main,363,335,O______________,hurdat_atl,AL052019,12.6,-58.3, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,60,40,30,60,11,295
2019236N10314,2019,53,,,DORIAN,2019-08-26 21:00:00,TS,12.8,-58.8, , , ,main,335,321,P______________, ,AL052019,12.8,-58.8, ,TS,45,1006,0,40,30,30,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,40,30,60,10,295
2019236N10314,2019,53,,,DORIAN,2019-08-27 00:00:00,TS,13.0,-59.2,45,1005,hurdat_atl,main,323,317,O______________,hurdat_atl,AL052019,13.0,-59.2, ,TS,45,1005,0,40,30,30,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,60,40,30,60,9,295
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 01:30:00,TS,13.1,-59.4,45,1005,hurdat_atl,main,320,314,V______________,hurdat_atl,AL052019,13.1,-59.4,L,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,41,30,56,10,295
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 03:00:00,TS,13.2,-59.6, , , ,main,318,313,P______________, ,AL052019,13.2,-59.6, ,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,43,30,53,12,295
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 06:00:00,TS,13.5,-60.2,45,1005,hurdat_atl,main,325,322,O______________,hurdat_atl,AL052019,13.5,-60.2, ,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,60,45,30,45,10,300
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 09:00:00,TS,13.7,-60.5, , , ,main,340,340,P______________, ,AL052019,13.7,-60.5, ,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,53,38,23,38,10,305
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 11:00:00,TS,14.0,-60.9,45,1005,hurdat_atl,main,369,369,V______________,hurdat_atl,AL052019,14.0,-60.9,L,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,47,32,17,32,16,305
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 12:00:00,TS,14.2,-61.2,45,1005,hurdat_atl,main,391,391,O______________,hurdat_atl,AL052019,14.2,-61.2, ,TS,45,1005,0,40,30,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,45,30,15,30,16,310
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 15:00:00,TS,14.7,-61.7, , , ,main,447,447,P______________, ,AL052019,14.7,-61.7, ,TS,45,1005,0,45,35,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,30,15,30,11,315
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 18:00:00,TS,15.0,-62.0,45,1004,hurdat_atl,main,481,470,O______________,hurdat_atl,AL052019,15.0,-62.0, ,TS,45,1004,0,50,40,20,40, , , , , , , , ,1012,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,45,30,15,30,10,315
2019236N10314,2019,53,,CS,DORIAN,2019-08-27 21:00:00,TS,15.4,-62.4, , , ,main,462,408,P______________, ,AL052019,15.4,-62.4, ,TS,48,1004,0,50,40,20,40, , , , , , , , ,1012,120,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,30,15,30,10,310
2019236N10314,2019,53,,CS,DORIAN,2019-08-28 00:00:00,TS,15.7,-62.8,50,1003,hurdat_atl,main,408,362,O______________,hurdat_atl,AL052019,15.7,-62.8, ,TS,50,1003,0,50,40,20,40,20,0,0,0, , , , ,1012,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,45,30,15,30,10,315
2019236N10314,2019,53,,CS,DORIAN,2019-08-28 03:00:00,TS,16.0,-63.2, , , ,main,354,300,P______________, ,AL052019,16.0,-63.2, ,TS,53,1002,0,55,40,20,40,20,0,0,0, , , , ,1012,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,30,15,38,10,315
